D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_10_290.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_10_290.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_10_290.jpg, 0, 1, 0, 30.19028
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_10_393.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_10_393.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_10_393.jpg, 0, 1, 0, 30.19033
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_10_498.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_10_498.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_10_498.jpg, 0, 1, 0, 30.19028
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_10_602.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_10_602.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_10_602.jpg, 0, 1, 0, 30.19031
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_10_704.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_10_704.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_10_704.jpg, 0, 1, 0, 30.19029
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_10_809.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_10_809.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_10_809.jpg, 0, 1, 0, 30.19029
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_10_911.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_10_911.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_10_911.jpg, 0, 1, 0, 30.19029
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_011.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_011.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_011.jpg, 0, 1, 0, 30.19028
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_113.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_113.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_113.jpg, 0, 1, 0, 30.19031
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_215.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_215.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_215.jpg, 0, 1, 0, 30.19033
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_315.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_315.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_315.jpg, 0, 1, 0, 30.19027
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_418.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_418.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_418.jpg, 0, 1, 0, 30.19027
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_520.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_520.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_520.jpg, 0, 1, 0, 30.19032
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_623.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_623.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_623.jpg, 0, 1, 0, 30.19028
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_728.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_728.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_728.jpg, 0, 1, 0, 30.19031
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_830.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_830.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_830.jpg, 0, 1, 0, 30.1903
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_11_931.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_11_931.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_11_931.jpg, 0, 1, 0, 30.19043
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_036.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_036.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_036.jpg, 0, 1, 0, 30.19029
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_136.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_136.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_136.jpg, 0, 1, 0, 30.19036
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_241.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_241.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_241.jpg, 0, 1, 0, 30.19031
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_341.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_341.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_341.jpg, 0, 1, 0, 30.19029
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_443.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_443.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_443.jpg, 0, 1, 0, 30.19032
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_548.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_548.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_548.jpg, 0, 1, 0, 30.1906
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_650.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_650.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_650.jpg, 0, 1, 0, 30.1903
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_753.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_753.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_753.jpg, 0, 1, 0, 30.19015
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_854.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_854.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_854.jpg, 0, 1, 0, 30.19028
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_12_958.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_12_958.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_12_958.jpg, 0, 1, 0, 30.19029
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_059.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_059.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_059.jpg, 0, 1, 0, 30.19031
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_162.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_162.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_162.jpg, 0, 1, 0, 30.1903
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_263.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_263.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_263.jpg, -0.0275514, 1, 0, 30.19014
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_366.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_366.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_366.jpg, -0.3891882, 1, 0, 30.15669
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_467.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_467.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_467.jpg, -0.08724573, 1, 0, 30.19131
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_571.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_571.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_571.jpg, 0, 1, 0, 30.18948
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_675.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_675.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_675.jpg, 0, 1, 0, 30.1902
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_774.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_774.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_774.jpg, -0.2892513, 1, 0, 30.1715
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_879.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_879.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_879.jpg, -0.6003848, 1, 0, 30.12924
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_13_980.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_13_980.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_13_980.jpg, -0.3716241, 1, 0, 30.1896
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_14_082.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_14_082.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_14_082.jpg, -0.07131898, 1, 0, 30.19039
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_14_186.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_14_186.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_14_186.jpg, 0, 1, 0, 30.18951
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_14_287.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_14_287.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_14_287.jpg, 0, 1, 0, 30.18995
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_14_388.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_14_388.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_14_388.jpg, -0.1810269, 1, 0, 30.18266
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_14_492.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_14_492.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_14_492.jpg, 0, 1, 0, 30.19017
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_14_596.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_14_596.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_14_596.jpg, 0, 1, 0, 30.19027
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_14_697.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_14_697.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_14_697.jpg, -0.2041809, 1, 0, 30.17988
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_14_801.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_14_801.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_14_801.jpg, -0.2259646, 1, 0, 30.18633
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_14_906.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_14_906.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_14_906.jpg, -0.0431598, 1, 0, 30.19007
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_010.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_010.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_010.jpg, -0.3397155, 1, 0, 30.16909
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_111.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_111.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_111.jpg, -0.03566011, 1, 0, 30.19034
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_210.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_210.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_210.jpg, -0.1272669, 1, 0, 30.18949
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_315.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_315.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_315.jpg, -0.2619288, 1, 0, 30.182
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_418.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_418.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_418.jpg, 0, 1, 0, 30.18854
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_520.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_520.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_520.jpg, -0.1262118, 1, 0, 30.18864
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_622.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_622.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_622.jpg, -0.4330596, 1, 0, 30.15451
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_723.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_723.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_723.jpg, -0.129165, 1, 0, 30.1925
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_828.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_828.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_828.jpg, -0.2772075, 1, 0, 30.18105
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_15_927.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_15_927.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_15_927.jpg, -0.5784516, 1, 0, 30.13783
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_029.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_029.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_029.jpg, -0.3969446, 1, 0, 30.18964
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_134.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_134.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_134.jpg, -0.2182127, 1, 0, 30.19377
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_235.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_235.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_235.jpg, -0.2779613, 1, 0, 30.19144
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_337.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_337.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_337.jpg, 0, 1, 0, 30.18895
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_439.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_439.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_439.jpg, 0, 1, 0, 30.18979
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_540.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_540.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_540.jpg, 0, 1, 0, 30.18904
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_645.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_645.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_645.jpg, -0.0172002, 1, 0, 30.19022
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_746.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_746.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_746.jpg, -0.2850207, 1, 0, 30.17011
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_849.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_849.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_849.jpg, 0, 1, 0, 30.18948
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_16_952.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_16_952.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_16_952.jpg, -0.1924137, 1, 0, 30.18415
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_058.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_058.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_058.jpg, -0.09471546, 1, 0, 30.18884
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_160.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_160.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_160.jpg, 0, 1, 0, 30.19032
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_264.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_264.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_264.jpg, 0, 1, 0, 30.19035
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_363.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_363.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_363.jpg, -0.252531, 1, 0, 30.17501
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_468.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_468.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_468.jpg, 0, 1, 0, 30.1915
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_571.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_571.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_571.jpg, -0.1278474, 1, 0, 30.1887
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_673.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_673.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_673.jpg, -0.1984288, 1, 0, 30.1862
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_775.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_775.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_775.jpg, 0, 1, 0, 30.18959
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_879.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_879.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_879.jpg, -0.2760288, 1, 0, 30.17611
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_17_981.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_17_981.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_17_981.jpg, -0.04402526, 1, 0, 30.19098
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_18_085.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_18_085.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_18_085.jpg, 0, 1, 0, 30.19002
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_18_190.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_18_190.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_18_190.jpg, -0.3132051, 1, 0, 30.16983
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_18_290.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_18_290.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_18_290.jpg, -0.01279295, 1, 0, 30.19001
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_18_395.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_18_395.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_18_395.jpg, -0.0543264, 1, 0, 30.19076
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_18_498.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_18_498.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_18_498.jpg, -0.2079723, 1, 0, 30.18324
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_18_599.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_18_599.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_18_599.jpg, 0, 1, 0, 30.18932
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_18_700.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_18_700.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_18_700.jpg, -0.1543641, 1, 0, 30.18633
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_18_801.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_18_801.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_18_801.jpg, 0, 1, 0, 30.18981
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_18_903.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_18_903.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_18_903.jpg, 0, 1, 0, 30.19082
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_006.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_006.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_006.jpg, 0, 1, 0, 30.19033
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_108.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_108.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_108.jpg, 0, 1, 0, 30.19076
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_212.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_212.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_212.jpg, -0.2971209, 1, 0, 30.16821
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_316.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_316.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_316.jpg, -0.1856625, 1, 0, 30.1899
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_420.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_420.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_420.jpg, -0.0639576, 1, 0, 30.18999
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_524.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_524.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_524.jpg, -0.212178, 1, 0, 30.18423
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_625.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_625.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_625.jpg, 0, 1, 0, 30.18962
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_728.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_728.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_728.jpg, -0.0182283, 1, 0, 30.19034
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_832.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_832.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_832.jpg, -0.1336812, 1, 0, 30.18773
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_19_932.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_19_932.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_19_932.jpg, 0, 1, 0, 30.19017
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_036.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_036.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_036.jpg, -0.0662916, 1, 0, 30.18979
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_142.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_142.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_142.jpg, -0.2656815, 1, 0, 30.17471
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_246.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_246.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_246.jpg, 0, 1, 0, 30.18923
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_350.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_350.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_350.jpg, -0.2074722, 1, 0, 30.18322
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_451.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_451.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_451.jpg, 0, 1, 0, 30.18929
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_556.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_556.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_556.jpg, 0, 1, 0, 30.19066
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_661.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_661.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_661.jpg, 0, 1, 0, 30.19028
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_767.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_767.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_767.jpg, -0.1436562, 1, 0, 30.18497
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_871.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_871.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_871.jpg, -0.2151136, 1, 0, 30.18542
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_20_974.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_20_974.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_20_974.jpg, 0, 1, 0, 30.18905
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_21_077.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_21_077.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_21_077.jpg, 0, 1, 0, 30.18996
D:\capstone\simulator\data\IMG\center_2024_03_29_19_49_21_180.jpg, D:\capstone\simulator\data\IMG\left_2024_03_29_19_49_21_180.jpg, D:\capstone\simulator\data\IMG\right_2024_03_29_19_49_21_180.jpg, -0.0209148, 1, 0, 30.19014
